session,chance,level rho,Shape differential,Shape differential rho,Temporal delta,Temporal delta rho,Turnover share,Turnover share rho,Participation,Participation rho,Rotation momentum,Rotation momentum rho
2019-03-19,0.2727272727272727,-0.4000000000000001,0.3333333333333333,0.10933969141876927,0.3333333333333333,-0.29090909090909095,0.3333333333333333,-0.4909090909090909,0.3333333333333333,-0.22727272727272727,0.3333333333333333,-0.4272727272727273
2019-03-20,0.2727272727272727,-0.23636363636363636,0.3333333333333333,0.4090909090909091,0.3333333333333333,-0.18181818181818182,0.3333333333333333,-0.46363636363636374,0.3333333333333333,-0.30000000000000004,0.0,-0.43636363636363645
2019-03-21,0.2727272727272727,-0.5181818181818182,0.3333333333333333,0.20909090909090913,0.0,-0.39090909090909093,0.0,-0.24545454545454545,0.0,-0.4000000000000001,0.0,-0.41818181818181827
2019-03-22,0.2727272727272727,-0.8545454545454546,0.3333333333333333,0.16363636363636366,0.0,-0.48181818181818187,0.3333333333333333,0.02727272727272728,0.0,-0.6090909090909091,0.0,-0.6272727272727273
2019-03-25,0.2727272727272727,-0.8909090909090911,0.0,-0.30000000000000004,0.0,-0.5454545454545455,0.6666666666666666,0.19090909090909092,0.0,-0.5727272727272729,0.0,-0.7363636363636363
2019-03-26,0.2727272727272727,-0.8545454545454546,0.0,-0.31890743330474364,0.0,-0.5545454545454546,0.3333333333333333,0.16363636363636366,0.0,-0.5818181818181819,0.0,-0.8454545454545455
2019-03-27,0.2727272727272727,-0.6818181818181819,0.0,-0.2545454545454546,0.0,-0.5272727272727273,0.6666666666666666,0.4272727272727273,0.0,-0.48747279090867957,0.0,-0.6727272727272727
2019-03-28,0.2727272727272727,-0.7545454545454545,0.3333333333333333,-0.19590028045862823,0.0,-0.6000000000000001,0.6666666666666666,0.36363636363636365,0.0,-0.5545454545454546,0.0,-0.7454545454545456
2019-03-29,0.2727272727272727,-0.6363636363636364,0.3333333333333333,0.19090909090909092,0.0,-0.6181818181818182,0.3333333333333333,0.16363636363636366,0.0,-0.28181818181818186,0.0,-0.5090909090909091
2019-04-01,0.2727272727272727,-0.5363636363636364,0.6666666666666666,0.36363636363636365,0.0,-0.6454545454545455,0.3333333333333333,-0.018181818181818184,0.6666666666666666,-0.13636363636363638,0.0,-0.7363636363636363
2019-04-02,0.2727272727272727,-0.5272727272727273,0.6666666666666666,0.4419145861508591,0.0,-0.6272727272727273,0.3333333333333333,-0.02727272727272728,0.6666666666666666,-0.08181818181818183,0.0,-0.690909090909091
2019-04-03,0.2727272727272727,-0.4909090909090909,0.3333333333333333,0.3090909090909091,0.0,-0.3545454545454546,0.3333333333333333,0.22727272727272727,0.3333333333333333,-0.1272727272727273,0.0,-0.39090909090909093
2019-04-04,0.2727272727272727,-0.6090909090909091,0.3333333333333333,0.34168653568365387,0.3333333333333333,-0.02727272727272728,0.3333333333333333,0.3181818181818182,0.3333333333333333,-0.018181818181818184,0.0,-0.24545454545454545
2019-04-05,0.2727272727272727,-0.3272727272727273,0.6666666666666666,0.26363636363636367,0.0,-0.17272727272727276,0.3333333333333333,0.11818181818181818,0.3333333333333333,-0.13636363636363638,0.0,-0.5454545454545455
2019-04-08,0.2727272727272727,-0.4090909090909091,0.0,-0.39090909090909093,0.0,-0.36363636363636365,0.3333333333333333,0.009090909090909092,0.3333333333333333,0.10909090909090911,0.3333333333333333,-0.08181818181818183
2019-04-09,0.2727272727272727,-0.43636363636363645,0.0,-0.20909090909090913,0.0,-0.22727272727272727,0.3333333333333333,-0.018181818181818184,0.3333333333333333,0.018181818181818184,0.0,-0.3727272727272728
2019-04-10,0.2727272727272727,-0.5909090909090909,0.3333333333333333,0.3181818181818182,0.0,-0.5454545454545455,0.3333333333333333,-0.10909090909090911,0.3333333333333333,0.3272727272727273,0.0,-0.4090909090909091
2019-04-11,0.2727272727272727,-0.6545454545454547,0.0,-0.21818181818181823,0.0,-0.6090909090909091,0.3333333333333333,-0.20909090909090913,0.6666666666666666,0.13636363636363638,0.3333333333333333,-0.3545454545454546
2019-04-12,0.2727272727272727,-0.6272727272727273,0.0,-0.4692495090055514,0.0,-0.6000000000000001,0.0,-0.06363636363636364,0.0,-0.16363636363636366,0.0,-0.6272727272727273
2019-04-15,0.2727272727272727,-0.5818181818181819,0.3333333333333333,0.045454545454545456,0.0,-0.6090909090909091,0.3333333333333333,0.3545454545454546,0.3333333333333333,-0.11818181818181818,0.0,-0.5818181818181819
2019-04-16,0.2727272727272727,-0.5272727272727273,0.0,-0.48181818181818187,0.0,-0.7272727272727273,0.3333333333333333,0.23636363636363636,0.0,-0.1272727272727273,0.0,-0.5272727272727273
2019-04-17,0.2727272727272727,-0.7090909090909092,0.0,-0.43280294519929496,0.0,-0.6545454545454547,0.3333333333333333,0.06363636363636364,0.0,-0.3272727272727273,0.0,-0.6090909090909091
2019-04-18,0.2727272727272727,-0.7818181818181819,0.0,-0.5413071845204607,0.0,-0.7545454545454545,0.3333333333333333,0.4727272727272727,0.0,-0.44545454545454555,0.0,-0.7363636363636363
2019-04-22,0.2727272727272727,-0.8337151470681156,0.0,-0.4272727272727273,0.0,-0.8363636363636365,0.3333333333333333,0.16363636363636366,0.0,-0.6000000000000001,0.0,-0.8727272727272729
2019-04-23,0.2727272727272727,-0.6514823280368335,0.0,-0.3690214585383462,0.3333333333333333,-0.5363636363636364,0.6666666666666666,0.5272727272727273,0.3333333333333333,-0.5090909090909091,0.0,-0.7818181818181819
2019-04-24,0.2727272727272727,-0.690909090909091,0.3333333333333333,-0.05454545454545456,0.0,-0.8363636363636365,0.3333333333333333,0.44545454545454555,0.0,-0.5,0.0,-0.8545454545454546
2019-04-25,0.2727272727272727,-0.8363636363636365,0.6666666666666666,0.5922566618516668,0.0,-0.8454545454545455,0.3333333333333333,0.018181818181818184,0.3333333333333333,-0.4909090909090909,0.0,-0.7181818181818183
2019-04-26,0.2727272727272727,-0.8636363636363636,0.6666666666666666,0.44545454545454555,0.0,-0.6818181818181819,0.0,-0.38181818181818183,0.0,-0.36363636363636365,0.0,-0.8090909090909091
2019-04-29,0.2727272727272727,-0.7808300581110516,0.3333333333333333,0.06363636363636364,0.0,-0.7545454545454545,0.0,-0.5181818181818182,0.0,-0.5181818181818182,0.0,-0.7818181818181819
2019-04-30,0.2727272727272727,-0.8428267880196796,0.3333333333333333,0.3181818181818182,0.0,-0.6272727272727273,0.0,-0.5090909090909091,0.3333333333333333,-0.13636363636363638,0.0,-0.690909090909091
2019-05-01,0.2727272727272727,-0.8000000000000002,0.6666666666666666,0.5727272727272729,0.0,-0.6454545454545455,0.3333333333333333,-0.4090909090909091,0.0,-0.1272727272727273,0.0,-0.6545454545454547
2019-05-02,0.2727272727272727,-0.8090909090909091,0.3333333333333333,0.2935903373670295,0.0,-0.6727272727272727,0.3333333333333333,-0.3272727272727273,0.0,-0.29090909090909095,0.0,-0.43636363636363645
2019-05-03,0.2727272727272727,-0.9,0.3333333333333333,0.20000000000000004,0.0,-0.3454545454545455,0.0,-0.38181818181818183,0.0,-0.13636363636363638,0.0,-0.5181818181818182
2019-05-06,0.2727272727272727,-0.8272727272727273,0.3333333333333333,0.6090909090909091,0.0,-0.5181818181818182,0.0,-0.4000000000000001,0.3333333333333333,0.08181818181818183,0.0,-0.43636363636363645
2019-05-07,0.2727272727272727,-0.7454545454545456,0.0,0.39090909090909093,0.0,-0.4909090909090909,0.0,-0.29090909090909095,0.3333333333333333,-0.06363636363636364,0.0,-0.13636363636363638
2019-05-08,0.2727272727272727,-0.9090909090909091,0.0,0.5909090909090909,0.0,-0.4909090909090909,0.0,-0.22727272727272727,0.0,-0.3545454545454546,0.3333333333333333,-0.27272727272727276
2019-05-09,0.2727272727272727,-0.8063802242134231,0.3333333333333333,0.3143516128289616,0.0,-0.22727272727272727,0.0,-0.24545454545454545,0.3333333333333333,0.09090909090909091,0.0,-0.20909090909090913
2019-05-10,0.2727272727272727,-0.690909090909091,0.3333333333333333,0.18181818181818182,0.3333333333333333,-0.10000000000000002,0.0,0.10000000000000002,0.6666666666666666,-0.08181818181818183,0.3333333333333333,-0.4272727272727273
2019-05-13,0.2727272727272727,-0.6104799437547951,0.3333333333333333,-0.3181818181818182,0.0,-0.33636363636363636,0.0,0.17272727272727276,0.3333333333333333,-0.46363636363636374,0.0,-0.3545454545454546
2019-05-14,0.2727272727272727,-0.5363636363636364,0.3333333333333333,0.10909090909090911,0.3333333333333333,-0.21818181818181823,0.0,0.0,0.6666666666666666,-0.18181818181818182,0.3333333333333333,-0.45454545454545453
2019-05-15,0.2727272727272727,-0.6818181818181819,0.0,-0.14545454545454548,0.0,-0.4090909090909091,0.6666666666666666,0.19090909090909092,0.0,-0.5272727272727273,0.0,-0.3545454545454546
2019-05-16,0.2727272727272727,-0.5,0.0,0.03653006119817785,0.0,-0.3454545454545455,0.6666666666666666,0.15454545454545454,0.0,-0.4727272727272727,0.0,-0.14545454545454548
2019-05-17,0.2727272727272727,-0.7000000000000001,0.0,0.06363636363636364,0.0,-0.6000000000000001,0.6666666666666666,0.09090909090909091,0.0,-0.6272727272727273,0.0,-0.3727272727272728
2019-05-20,0.2727272727272727,-0.7181818181818183,0.0,0.045454545454545456,0.0,-0.39090909090909093,0.6666666666666666,-0.018181818181818184,0.0,-0.33636363636363636,0.0,-0.3090909090909091
2019-05-21,0.2727272727272727,-0.7545454545454545,0.3333333333333333,0.20501192141019234,0.0,-0.6272727272727273,0.3333333333333333,0.03636363636363637,0.3333333333333333,-0.3181818181818182,0.0,-0.5272727272727273
2019-05-22,0.2727272727272727,-0.8090909090909091,0.0,0.045454545454545456,0.0,-0.6454545454545455,0.3333333333333333,0.14545454545454548,0.0,-0.6090909090909091,0.0,-0.5545454545454546
2019-05-23,0.2727272727272727,-0.8109360446892052,0.3333333333333333,-0.29090909090909095,0.0,-0.38181818181818183,0.3333333333333333,-0.03636363636363637,0.0,-0.8636363636363636,0.0,-0.5272727272727273
2019-05-24,0.2727272727272727,-0.7090909090909092,0.0,-0.47708429822142295,0.0,-0.6090909090909091,0.3333333333333333,0.20909090909090913,0.0,-0.8454545454545455,0.0,-0.6636363636363638
2019-05-28,0.2727272727272727,-0.7061521737462181,0.3333333333333333,-0.07272727272727274,0.0,-0.21818181818181823,0.3333333333333333,-0.08181818181818183,0.0,-0.790909090909091,0.0,-0.5363636363636364
2019-05-29,0.2727272727272727,-0.690909090909091,0.6666666666666666,0.6545454545454547,0.0,-0.4000000000000001,0.3333333333333333,-0.02727272727272728,0.3333333333333333,-0.41818181818181827,0.0,-0.7363636363636363
2019-05-30,0.2727272727272727,-0.7727272727272727,0.6666666666666666,0.2414584852164488,0.0,-0.5727272727272729,0.3333333333333333,-0.018181818181818184,0.0,-0.690909090909091,0.0,-0.6818181818181819
2019-05-31,0.2727272727272727,-0.6818181818181819,0.6666666666666666,0.30523997187739754,0.0,-0.5,0.3333333333333333,-0.13636363636363638,0.0,-0.5545454545454546,0.0,-0.7545454545454545
2019-06-03,0.2727272727272727,-0.690909090909091,0.3333333333333333,0.14545454545454548,0.0,-0.5,0.3333333333333333,-0.5454545454545455,0.0,-0.7636363636363637,0.0,-0.6727272727272727
2019-06-04,0.2727272727272727,-0.41818181818181827,0.6666666666666666,0.5272727272727273,0.3333333333333333,-0.28181818181818186,0.0,-0.08181818181818183,0.3333333333333333,-0.29090909090909095,0.0,-0.5181818181818182
2019-06-05,0.2727272727272727,-0.5558100980454104,0.0,-0.3090909090909091,0.0,-0.5636363636363637,0.0,-0.43636363636363645,0.0,-0.6454545454545455,0.0,-0.5818181818181819
2019-06-06,0.2727272727272727,-0.6879288918430899,0.3333333333333333,-0.28181818181818186,0.0,-0.5909090909090909,0.0,-0.22727272727272727,0.0,-0.8272727272727273,0.0,-0.6363636363636364
2019-06-07,0.2727272727272727,-0.5727272727272729,0.3333333333333333,0.0956722299914231,0.0,-0.5272727272727273,0.0,-0.16363636363636366,0.0,-0.4909090909090909,0.0,-0.6454545454545455
2019-06-10,0.2727272727272727,-0.3272727272727273,0.6666666666666666,0.6605782590758164,0.0,0.07272727272727274,0.6666666666666666,0.13636363636363638,0.0,-0.16363636363636366,0.0,-0.38181818181818183
2019-06-11,0.2727272727272727,-0.39090909090909093,0.6666666666666666,0.5877008413758847,0.3333333333333333,0.10000000000000002,0.3333333333333333,0.09090909090909091,0.0,-0.5454545454545455,0.3333333333333333,0.0
2019-06-12,0.2727272727272727,-0.4909090909090909,0.6666666666666666,0.3181818181818182,0.0,-0.06363636363636364,0.3333333333333333,0.06363636363636364,0.0,-0.45454545454545453,0.3333333333333333,-0.4000000000000001
2019-06-13,0.2727272727272727,-0.5363636363636364,0.3333333333333333,-0.1284457725980754,0.0,-0.3181818181818182,0.3333333333333333,0.16363636363636366,0.3333333333333333,-0.43636363636363645,0.0,-0.5
2019-06-14,0.2727272727272727,-0.7636363636363637,0.0,-0.38181818181818183,0.0,-0.3545454545454546,0.3333333333333333,-0.18181818181818182,0.3333333333333333,-0.39090909090909093,0.0,-0.48181818181818187
2019-06-17,0.2727272727272727,-0.7454545454545456,0.3333333333333333,-0.05454545454545456,0.0,-0.26363636363636367,0.0,0.14545454545454548,0.3333333333333333,-0.3181818181818182,0.3333333333333333,-0.4090909090909091
2019-06-18,0.2727272727272727,-0.7272727272727273,0.0,-0.5636363636363637,0.0,-0.46363636363636374,0.0,-0.18181818181818182,0.0,-0.41818181818181827,0.3333333333333333,-0.44545454545454555
2019-06-19,0.2727272727272727,-0.48181818181818187,0.3333333333333333,-0.4403855060505443,0.0,-0.29090909090909095,0.0,-0.09090909090909091,0.0,-0.6090909090909091,0.3333333333333333,-0.19090909090909092
2019-06-20,0.2727272727272727,-0.5454545454545455,0.3333333333333333,-0.4090909090909091,0.0,-0.22727272727272727,0.3333333333333333,0.16363636363636366,0.0,-0.3454545454545455,0.3333333333333333,-0.15454545454545454
2019-06-21,0.2727272727272727,-0.6454545454545455,0.3333333333333333,-0.5,0.3333333333333333,-0.20000000000000004,0.3333333333333333,0.33636363636363636,0.0,-0.27272727272727276,0.3333333333333333,-0.33636363636363636
2019-06-24,0.2727272727272727,-0.4965844318602437,0.0,-0.3219178082191781,0.3333333333333333,-0.14578625522502567,0.3333333333333333,0.18223281903128208,0.0,-0.3416865356836539,0.3333333333333333,-0.28246086949848725
2019-06-25,0.2727272727272727,-0.5727272727272729,0.0,-0.4909090909090909,0.0,-0.4909090909090909,0.3333333333333333,0.23636363636363636,0.0,-0.4090909090909091,0.0,-0.46363636363636374
2019-06-26,0.2727272727272727,-0.6363636363636364,0.0,-0.6272727272727273,0.0,-0.5727272727272729,0.3333333333333333,0.30000000000000004,0.0,-0.5727272727272729,0.0,-0.5363636363636364
2019-06-27,0.2727272727272727,-0.3545454545454546,0.3333333333333333,-0.5727272727272729,0.0,-0.5545454545454546,0.3333333333333333,0.29090909090909095,0.0,-0.5272727272727273,0.0,-0.5909090909090909
2019-06-28,0.2727272727272727,-0.38181818181818183,0.0,-0.6514823280368335,0.0,-0.45454545454545453,0.3333333333333333,0.17272727272727276,0.0,-0.5727272727272729,0.0,-0.4909090909090909
2019-07-01,0.2727272727272727,-0.5,0.0,-0.8200476856407694,0.3333333333333333,-0.4727272727272727,0.3333333333333333,0.38181818181818183,0.0,-0.4909090909090909,0.0,-0.7454545454545456
2019-07-02,0.2727272727272727,-0.5636363636363637,0.3333333333333333,-0.0642228862990377,0.3333333333333333,-0.46363636363636374,0.3333333333333333,0.3181818181818182,0.3333333333333333,-0.20909090909090913,0.0,-0.6000000000000001
2019-07-03,0.2727272727272727,-0.2779050490227052,0.0,0.009534625892455923,0.0,-0.4727272727272727,0.0,-0.03636363636363637,0.3333333333333333,0.3371307152078719,0.3333333333333333,-0.3727272727272728
2019-07-05,0.2727272727272727,-0.20909090909090913,0.3333333333333333,0.23636363636363636,0.0,-0.5545454545454546,0.0,0.045454545454545456,0.3333333333333333,0.06363636363636364,0.3333333333333333,-0.4090909090909091
2019-07-08,0.2727272727272727,-0.4727272727272727,0.0,0.24545454545454545,0.0,-0.6454545454545455,0.3333333333333333,0.16363636363636366,0.0,0.10909090909090911,0.0,-0.44545454545454555
2019-07-09,0.2727272727272727,-0.24545454545454545,0.0,-0.4965844318602437,0.0,-0.5454545454545455,0.3333333333333333,0.29090909090909095,0.0,-0.38181818181818183,0.0,-0.4000000000000001
2019-07-10,0.2727272727272727,-0.20000000000000004,0.3333333333333333,-0.48181818181818187,0.0,-0.6272727272727273,0.3333333333333333,0.10000000000000002,0.0,-0.5454545454545455,0.0,-0.5818181818181819
