session,chance,level rho,Shape differential,Shape differential rho,Temporal delta,Temporal delta rho,Turnover share,Turnover share rho,Participation,Participation rho,Rotation momentum,Rotation momentum rho
2019-01-22,0.09090909090909091,-0.7703852889908357,0.0,-0.2501851166488378,0.0,-0.5540455669886941,0.0,-0.2844156393243098,0.0,-0.6353803065655181,0.0,-0.4770842982214229
2019-01-23,0.09090909090909091,-0.9365242258322932,0.0,0.05517372590682453,0.0,-0.6947916070707283,0.0,-0.25968176711957697,0.0,-0.5935730624763803,0.0,-0.35990981758678214
2019-01-24,0.09090909090909091,-0.933382935189895,0.0,-0.1487678997147789,0.3333333333333333,-0.7777777777777777,0.0,0.42203610996510493,0.3333333333333333,-0.4239676354338205,0.0,-0.27524094128159016
2019-01-25,0.18181818181818182,-0.7559459712534432,0.0,-0.23845275603296529,0.0,-0.8028965419920907,0.0,0.5024614736151742,0.0,-0.5608456449716065,0.0,-0.7443873683187767
2019-01-28,0.2727272727272727,-0.6037420844238909,0.0,-0.38060102844992794,0.3333333333333333,-0.6385609924615459,0.3333333333333333,0.24192589470360243,0.3333333333333333,-0.2354830614568576,0.0,-0.8700027367225702
2019-01-29,0.18181818181818182,-0.7508725083591248,0.3333333333333333,-0.06904761904761905,0.0,-0.8380952380952381,0.0,-0.051176631571915904,0.3333333333333333,0.08921072688801009,0.0,-0.6746010525388914
2019-01-30,0.18181818181818182,-0.7053527645955054,0.0,-0.5292377467571568,0.3333333333333333,-0.7136858151040807,0.0,-0.2018433569398328,0.0,-0.03248268603939943,0.0,-0.7614999375457328
2019-01-31,0.18181818181818182,-0.6342477987902444,0.0,-0.25399250997214706,0.0,-0.4196370313678692,0.3333333333333333,-0.14301938838683884,0.0,-0.29624745919184786,0.0,-0.629285308902091
2019-02-01,0.09090909090909091,-0.6831300510639732,0.0,-0.5292540094129373,0.0,-0.59630327972512,0.0,0.3489315788994266,0.3333333333333333,-0.0116842842702418,0.0,-0.6513389472789296
2019-02-04,0.09090909090909091,-0.5775220740644863,0.0,-0.3464101615137754,0.0,-0.7777777777777777,0.0,0.2844156393243098,0.0,0.04176345347922784,0.0,-0.5596565806059
2019-02-06,0.18181818181818182,-0.5136332305034274,0.3333333333333333,-0.24885097500339656,0.3333333333333333,-0.44047619047619047,0.0,0.5536381051870901,0.3333333333333333,0.06528243287912883,0.0,-0.7909115788387002
2019-02-07,0.18181818181818182,-0.5304330701054387,0.0,-0.23057716527385935,0.3333333333333333,-0.1761028218868894,0.0,-0.028675656655163848,0.0,0.02395087635345007,0.0,-0.4874861631377854
2019-02-08,0.09090909090909091,-0.6867761576257796,0.0,0.15964024811538646,0.3333333333333333,-0.3214285714285714,0.3333333333333333,-0.08374357893586239,0.0,-0.020983639139719977,0.0,-0.5210711578231437
2019-02-11,0.09090909090909091,-0.25926635993934033,0.0,-0.11043152607484653,0.0,-0.13814162116372328,0.3333333333333333,-0.10529232878566532,0.0,0.23217138655346284,0.0,-0.010529232878566533
2019-02-12,0.09090909090909091,-0.317925392228937,0.0,0.031192514694602186,0.0,-0.5064875915215464,0.3333333333333333,-0.15255401427929477,0.0,0.20022714374157438,0.0,-0.3241772803435014
